Date,AGG,BNDX,DBC,EEM,GLD,QQQ,SPY,TIP,VGK,VNQ
2018-05-16,84.27581787109375,42.184425354003906,15.319330215454102,39.29207229614258,122.29000091552734,160.62701416015625,241.23304748535156,87.3228988647461,46.21675109863281,56.54036331176758
2018-05-17,84.16363525390625,42.14561462402344,15.336236000061035,38.69245147705078,122.36000061035156,160.00917053222656,241.02923583984375,87.15809631347656,46.37102127075195,56.25810241699219
2018-05-18,84.37997436523438,42.16890335083008,15.344694137573242,38.36764907836914,122.41000366210938,159.18218994140625,240.42669677734375,87.39350891113281,46.162776947021484,56.33238220214844
2018-05-21,84.38796997070312,42.184425354003906,15.463051795959473,38.600833892822266,122.4800033569336,160.07566833496094,242.23431396484375,87.4249267578125,46.486724853515625,57.00088119506836
2018-05-22,84.38796997070312,42.15338134765625,15.479961395263672,38.73408508300781,122.41000366210938,159.86656188964844,241.56085205078125,87.38568878173828,46.49442672729492,57.082603454589844
2018-05-23,84.6203842163086,42.23875045776367,15.564505577087402,38.717430114746094,122.54000091552734,161.21640014648438,242.22537231445312,87.63682556152344,45.83882141113281,57.654541015625
2018-05-24,84.85276794433594,42.23875045776367,15.463051795959473,38.50923538208008,123.58999633789062,161.16885375976562,241.7292938232422,87.73884582519531,45.7308349609375,57.535701751708984
2018-05-25,85.03706359863281,42.26978302001953,15.234785079956055,38.66746139526367,123.20999908447266,161.3304443359375,241.15328979492188,87.86439514160156,45.33747863769531,57.73624038696289
2018-05-29,85.59798431396484,42.17666244506836,15.09106159210205,37.76801681518555,123.19000244140625,160.6175537109375,238.37977600097656,88.38236236572266,44.057098388671875,58.011070251464844
2018-05-30,85.38164520263672,42.24650192260742,15.28551197052002,38.067840576171875,123.37000274658203,161.7677001953125,241.56085205078125,88.21754455566406,44.8515510559082,58.798423767089844
2018-05-31,85.30950927734375,42.23875045776367,15.243241310119629,38.051177978515625,123.0999984741211,161.66314697265625,240.08108520507812,88.27249908447266,44.70500183105469,58.59785842895508
2018-06-01,85.20428466796875,42.22863006591797,15.141785621643066,38.584190368652344,122.48999786376953,164.201171875,242.43812561035156,88.14338684082031,45.08293151855469,58.85785675048828
2018-06-04,85.0035171508789,42.244163513183594,14.964244842529297,38.97560119628906,122.37000274658203,165.68408203125,243.5900421142578,87.96236419677734,45.18321228027344,59.3703727722168
2018-06-05,85.06773376464844,42.22863006591797,14.989606857299805,38.675785064697266,122.8499984741211,166.19737243652344,243.767333984375,88.15912628173828,45.09837341308594,59.21437454223633
2018-06-06,84.87496185302734,42.02671432495117,15.040334701538086,39.258758544921875,122.91999816894531,167.16693115234375,245.80543518066406,87.97018432617188,45.530296325683594,59.355499267578125
2018-06-07,85.0596923828125,42.03445053100586,15.099515914916992,38.65913772583008,122.86000061035156,165.80763244628906,245.7787322998047,88.2378158569336,45.23720932006836,59.355499267578125
2018-06-08,84.93921661376953,42.02671432495117,15.09106159210205,38.584190368652344,123.01000213623047,165.817138671875,246.5053253173828,88.08828735351562,45.29119110107422,59.57090759277344
2018-06-11,84.85089111328125,42.01895523071289,15.08260440826416,38.584190368652344,123.2300033569336,166.26394653320312,246.8331756591797,88.08828735351562,45.738548278808594,59.48176193237305
2018-06-12,84.87496185302734,42.065547943115234,15.074153900146484,38.48423767089844,122.81999969482422,167.13844299316406,247.15225219726562,88.01744079589844,45.460880279541016,59.83830642700195
2018-06-13,84.79463195800781,42.11214065551758,15.133332252502441,38.226078033447266,123.19000244140625,167.12892150878906,246.36358642578125,87.96236419677734,45.56887435913086,58.67213821411133
2018-06-14,85.01151275634766,42.244163513183594,14.964244842529297,37.96790313720703,123.37999725341797,168.8209686279297,246.98390197753906,88.19064331054688,45.530296325683594,59.229217529296875
2018-06-15,85.04361724853516,42.337371826171875,14.6007080078125,37.668087005615234,121.33999633789062,168.23158264160156,246.6687469482422,88.22210693359375,45.19092559814453,59.19207000732422
2018-06-18,85.0596923828125,42.32959747314453,14.727521896362305,37.210044860839844,121.11000061035156,168.13442993164062,246.16136169433594,88.29296875,44.80527877807617,59.20859146118164
2018-06-19,85.14806365966797,42.48496627807617,14.57534408569336,36.799293518066406,120.80000305175781,167.6581268310547,245.21792602539062,88.43462371826172,44.435035705566406,59.14860534667969
2018-06-20,84.9874038696289,42.49272155761719,14.558435440063477,36.95855712890625,120.26000213623047,168.84889221191406,245.63621520996094,88.19064331054688,44.44274139404297,59.80830764770508
2018-06-21,85.01151275634766,42.50825500488281,14.448529243469238,36.438846588134766,120.05000305175781,167.38186645507812,244.09640502929688,88.34803771972656,44.0648078918457,60.09319305419922
2018-06-22,85.09187316894531,42.51601791381836,14.735977172851562,36.81606674194336,120.33999633789062,167.01039123535156,244.5414276123047,88.4739761352539,44.66262435913086,60.565467834472656
2018-06-25,85.04361724853516,42.44612503051758,14.566889762878418,36.32149887084961,119.88999938964844,163.24755859375,241.21258544921875,88.51333618164062,44.01762390136719,60.40803527832031
2018-06-26,85.18018341064453,42.44612503051758,14.710613250732422,36.17898941040039,119.26000213623047,163.9144287109375,241.74658203125,88.63928985595703,43.97828674316406,60.602970123291016
2018-06-27,85.33279418945312,42.53156280517578,14.786701202392578,35.483238220214844,118.58000183105469,161.685302734375,239.7439422607422,88.93054962158203,43.60072708129883,60.37055587768555
2018-06-28,85.32477569580078,42.438350677490234,14.77824878692627,35.785003662109375,118.22000122070312,163.0761260986328,241.1146240234375,88.81246948242188,43.687252044677734,60.91032028198242
2018-06-29,85.39704895019531,42.49272155761719,14.947335243225098,36.32149887084961,118.6500015258789,163.51431274414062,241.4617919921875,88.84394073486328,44.151344299316406,61.060245513916016
2018-07-02,85.31575775146484,42.53779983520508,14.63452434539795,35.9610481262207,117.45999908447266,164.60983276367188,241.9779510498047,88.8763427734375,43.797367095947266,60.7228889465332
2018-07-03,85.49286651611328,42.54557418823242,14.617616653442383,35.9861946105957,118.6500015258789,162.70457458496094,241.12351989746094,89.06598663330078,44.001888275146484,61.180198669433594
2018-07-05,85.57337951660156,42.59999465942383,14.702159881591797,35.893978118896484,119.05000305175781,164.72410583496094,243.09063720703125,89.16867065429688,44.591819763183594,61.90736770629883
2018-07-06,85.661865234375,42.59999465942383,14.769796371459961,36.3885498046875,118.86000061035156,167.28663635253906,245.14678955078125,89.29511260986328,44.8199348449707,62.237213134765625
2018-07-09,85.5813980102539,42.63108825683594,14.845884323120117,37.042388916015625,119.1500015258789,168.79173278808594,247.3541259765625,89.1134033203125,45.11885070800781,61.74245071411133
2018-07-10,85.51697540283203,42.607791900634766,14.812067031860352,36.95855712890625,118.93000030517578,168.91555786132812,248.24415588378906,88.97906494140625,45.24470138549805,61.869903564453125
2018-07-11,85.54917907714844,42.63887023925781,14.296351432800293,36.237667083740234,117.63999938964844,168.0582275390625,246.42840576171875,89.07389068603516,44.403053283691406,61.66745376586914
2018-07-12,85.65383911132812,42.66995620727539,14.372438430786133,36.73223876953125,118.12999725341797,170.9541473388672,248.6625518798828,89.00277709960938,44.82780456542969,61.85490417480469
2018-07-13,85.7343521118164,42.68550491333008,14.397804260253906,36.75738525390625,117.61000061035156,171.09698486328125,248.85842895507812,89.17662048339844,44.89860916137695,61.66745376586914
2018-07-16,85.63771057128906,42.66995620727539,14.093445777893066,36.55620574951172,117.55000305175781,170.68736267089844,248.63587951660156,88.93952941894531,44.937931060791016,61.33763122558594
2018-07-17,85.60556030273438,42.70105743408203,14.110352516174316,36.82444381713867,116.27999877929688,171.72573852539062,249.6417694091797,88.82106018066406,44.89860916137695,60.932804107666016
2018-07-18,85.5813980102539,42.69328308105469,14.23716926574707,36.782527923583984,116.30999755859375,171.40185546875,250.1667938232422,88.67877197265625,44.937931060791016,60.66292953491211
2018-07-19,85.71018981933594,42.74770736694336,14.220260620117188,36.32987594604492,115.80999755859375,170.5445098876953,249.22329711914062,88.80520629882812,44.812076568603516,61.37510681152344
2018-07-20,85.5411376953125,42.66995620727539,14.3217134475708,36.84959030151367,116.55999755859375,170.50640869140625,248.9384765625,88.5919189453125,45.0716552734375,60.78288269042969
2018-07-23,85.2433090209961,42.54557418823242,14.372438430786133,36.606502532958984,116.0,171.0493621826172,249.40127563476562,88.173095703125,44.985130310058594,60.65542984008789
2018-07-24,85.36404418945312,42.561126708984375,14.448529243469238,37.14299011230469,116.04000091552734,171.75433349609375,250.6563262939453,88.22050476074219,45.24470138549805,60.34806823730469
2018-07-25,85.37208557128906,42.561126708984375,14.642979621887207,37.74652099609375,116.68000030517578,174.15487670898438,252.79254150390625,88.236328125,45.59080505371094,60.827850341796875
2018-07-26,85.32379150390625,42.49894714355469,14.642979621887207,37.327392578125,115.7699966430664,171.51617431640625,252.19613647460938,88.14940643310547,45.299766540527344,61.0302619934082
2018-07-27,85.3882064819336,42.5300407409668,14.583797454833984,37.46151351928711,115.83000183105469,169.2013397216797,250.48724365234375,88.28369903564453,45.39414978027344,60.378074645996094
2018-07-30,85.29962158203125,42.49894714355469,14.668341636657715,37.40283966064453,115.6500015258789,166.810302734375,249.17881774902344,88.236328125,45.52787399291992,60.41554260253906
2018-07-31,85.37208557128906,42.5533561706543,14.583797454833984,37.604026794433594,115.98999786376953,168.08677673339844,250.40707397460938,88.37064361572266,45.653724670410156,61.42758560180664
2018-08-01,85.28414154052734,42.44442367553711,14.372438430786133,37.268714904785156,115.13999938964844,168.72499084472656,249.98880004882812,88.15481567382812,45.33909225463867,61.862396240234375
2018-08-02,85.31643676757812,42.389957427978516,14.456984519958496,36.774147033691406,114.5199966430664,171.0207977294922,251.35060119628906,88.20245361328125,44.945796966552734,61.61501693725586
2018-08-03,85.5019760131836,42.4599723815918,14.507709503173828,37.05915069580078,114.91999816894531,171.54481506347656,252.42764282226562,88.37699127197266,45.040184020996094,62.28220748901367
2018-08-06,85.5584716796875,42.49110794067383,14.533071517944336,36.774147033691406,114.33000183105469,172.55453491210938,253.353271484375,88.39287567138672,44.796356201171875,62.19974136352539
2018-08-07,85.40518188476562,42.50666427612305,14.642979621887207,37.151363372802734,114.58999633789062,173.18321228027344,254.1899871826172,88.27385711669922,45.11885070800781,62.087318420410156
2018-08-08,85.40518188476562,42.49888610839844,14.465435981750488,37.1010627746582,114.91000366210938,173.39280700683594,254.08314514160156,88.28179168701172,45.08737564086914,61.72744369506836
2018-08-09,85.52618408203125,42.545562744140625,14.406258583068848,36.992095947265625,114.73999786376953,173.2880096435547,253.736083984375,88.48806762695312,44.937931060791016,61.75743103027344
2018-08-10,85.7117919921875,42.584476470947266,14.406258583068848,36.204139709472656,114.69000244140625,171.96389770507812,252.0359344482422,88.77374267578125,43.931087493896484,61.28516387939453
2018-08-13,85.76020050048828,42.584476470947266,14.330167770385742,35.608978271484375,112.95999908447266,171.7733612060547,251.09254455566406,88.75785827636719,43.797367095947266,61.165199279785156
2018-08-14,85.67948913574219,42.59225845336914,14.355531692504883,35.82691955566406,113.06999969482422,172.8497772216797,252.69471740722656,88.64678955078125,43.687252044677734,61.4650764465332
2018-08-15,85.80054473876953,42.57669448852539,14.042720794677734,34.79587173461914,111.19000244140625,170.7350311279297,250.8076171875,88.8213882446289,42.947853088378906,61.93735885620117
2018-08-16,85.8489761352539,42.600040435791016,14.152626037597656,35.013816833496094,111.0999984741211,171.2970733642578,252.8370819091797,88.76580047607422,43.278221130371094,62.43964767456055
2018-08-17,85.89737701416016,42.600040435791016,14.211803436279297,35.382652282714844,112.12999725341797,171.33517456054688,253.72711181640625,88.80546569824219,43.522064208984375,63.01689147949219
2018-08-20,86.06684112548828,42.62337112426758,14.23716926574707,35.54192352294922,112.69000244140625,171.18275451660156,254.27011108398438,88.98002624511719,43.844581604003906,63.06187057495117
2018-08-21,85.99420928955078,42.63895797729492,14.262532234191895,35.99457550048828,113.0199966430664,171.8115234375,254.86642456054688,88.92449951171875,44.32438659667969,62.679527282714844
2018-08-22,86.06684112548828,42.63116455078125,14.465435981750488,36.27958297729492,113.2699966430664,172.47828674316406,254.71514892578125,89.11490631103516,44.473846435546875,62.327186584472656
2018-08-23,86.01841735839844,42.654502868652344,14.44007396697998,35.692806243896484,112.19999694824219,172.23062133789062,254.3769989013672,89.18634033203125,44.17494583129883,62.16976547241211
2018-08-24,86.11522674560547,42.59225845336914,14.549980163574219,36.35502243041992,114.16000366210938,173.83096313476562,255.9077911376953,89.27359771728516,44.560367584228516,62.5371208190918
